814724,2,23,1,0,6003,6003,1544401,-2551947,1539153,-2540307,1549649,-2563586,282,1,2020-10-30 13:05:35,0,0,8.3,3359.8999999999996,7.4,9669.900000000005,20:東部導管,21:東部NC
814725,2,24,1,0,30920,30920,1591312,-2548480,1574534,-2531468,1608090,-2565492,1746,66,2020-10-30 13:05:35,2344.8,0,2530.8999999999996,25730.7,26209.50000000002,124927.79999999996,20:東部導管,21:東部NC
814726,2,25,1,0,34993,34993,1584047,-2520553,1565786,-2501469,1602308,-2539636,1659,158,2020-10-30 13:05:35,5976.500000000001,0,4041.7,20045.100000000006,34608.09999999999,138633.70000000004,20:東部導管,21:東部NC
814727,2,26,1,0,26228,26228,1560105,-2449406,1537701,-2433436,1582509,-2465375,1387,88,2020-10-30 13:05:35,1402.1000000000001,0,2087.9000000000005,24203.10000000001,33272.70000000001,95281.90000000002,20:東部導管,21:東部NC
814728,2,26,2,0,971,971,1552611,-2462861,1549339,-2459903,1555883,-2465818,60,0,2020-10-30 13:05:35,0,0,0,263.3,0,1305.8000000000002,20:東部導管,21:東部NC
814729,2,27,1,0,36980,36980,1557706,-2589368,1538680,-2570829,1576732,-2607906,1531,53,2020-10-30 13:05:35,8346.7,0,3.1,38653,32937.7,53804.399999999994,20:東部導管,21:東部NC
814730,2,27,2,0,16,16,1551595,-2614571,1537964,-2596145,1565227,-2632996,59,0,2020-10-30 13:05:35,0,0,0,94.1,0,1600.1999999999998,20:東部導管,21:東部NC
814731,2,28,1,0,40469,40469,1560203,-2554931,1544451,-2537733,1575955,-2572128,2124,212,2020-10-30 13:05:35,2327.800000000001,37.099999999999994,7243.499999999998,41458.9,29571.10000000002,153619.1999999999,20:東部導管,21:東部NC
814732,2,29,1,0,27101,27101,1550092,-2508255,1534399,-2488122,1565786,-2528387,1058,198,2020-10-30 13:05:35,1953.6,0,6192.399999999998,26023.599999999973,33370.80000000002,55661.40000000002,20:東部導管,21:東部NC
814733,2,30,1,0,78164,78164,1475384,-2569557,1458693,-2544077,1492076,-2595036,6461,2115,2020-10-30 13:05:35,1233.2000000000003,1501.3000000000002,24463.7,70285.90000000004,15174.200000000004,191222.90000000043,10:南部導管,11:南部NC
