9934,80,44743,NULL,ガバナ名称:9934,1581752,-2614323,NULL,0,0,0,24,NULL,NULL,1,0,住所:9934,NULL,NULL,0,99,0,0,82,京葉ガス,NULL,NULL,NULL,0
9935,80,44743,NULL,ガバナ名称:9935,1598045,-2604328,NULL,0,0,0,24,NULL,NULL,1,0,住所:9935,NULL,NULL,0,99,0,0,82,京葉ガス,NULL,NULL,NULL,0
9936,80,44743,NULL,ガバナ名称:9936,1778461,-2680539,NULL,0,0,0,24,NULL,NULL,1,0,住所:9936,NULL,NULL,0,99,0,0,82,京葉ガス,NULL,NULL,NULL,0
9937,80,44743,NULL,ガバナ名称:9937,1679491,-2575382,NULL,0,0,0,24,NULL,NULL,1,0,住所:9937,NULL,NULL,0,99,0,0,82,京葉ガス,NULL,NULL,NULL,0
9938,80,44743,NULL,ガバナ名称:9938,1688198,-2387891,NULL,0,0,0,24,NULL,NULL,1,0,住所:9938,NULL,NULL,0,99,0,0,82,京葉ガス,NULL,NULL,NULL,0
9939,80,44743,NULL,ガバナ名称:9939,1581760,-2627635,NULL,0,0,0,24,NULL,NULL,1,0,住所:9939,NULL,NULL,0,99,0,0,82,京葉ガス,NULL,NULL,NULL,0
20001,10,44452,814647,ガバナ名称:20001,1445956,-2561060,1,0,1,5,382,3,1,1,1,住所:20001,57,NULL,0,1,3,25,11,南部NC,13101,千代田区,1,0
20002,10,44456,814652,ガバナ名称:20002,1436904,-2562161,1,0,1,5,382,3,1,1,1,住所:20002,126,NULL,0,1,3,29,11,南部NC,13101,千代田区,NULL,0
20003,10,44451,814646,ガバナ名称:20003,1449566,-2573265,1,0,1,5,382,3,1,1,1,住所:20003,7,NULL,0,1,3,24,11,南部NC,13101,千代田区,1,0
20004,10,44504,814733,ガバナ名称:20004,1467669,-2574388,1,0,1,5,382,3,1,1,1,住所:20004,28,NULL,0,2,2,30,11,南部NC,13102,中央区,1,0
20005,10,44479,814677,ガバナ名称:20005,1491258,-2434627,1,0,1,5,382,3,1,1,1,住所:20005,6,NULL,0,2,1,5,21,東部NC,13121,足立区,1,0
20006,10,44456,814652,ガバナ名称:20006,1439626,-2555507,1,0,1,5,382,3,1,1,1,住所:20006,126,NULL,0,1,3,29,11,南部NC,13101,千代田区,1,0
20007,10,44456,814652,ガバナ名称:20007,1445058,-2553294,1,0,1,5,382,3,1,1,1,住所:20007,126,NULL,0,1,3,29,11,南部NC,13101,千代田区,1,0
20008,10,44615,815062,ガバナ名称:20008,1122191,-2906286,1,0,1,5,382,3,1,1,1,住所:20008,144,NULL,0,6,2,2,53,湘南NC,14321,高座郡寒川町,1,0
20009,10,44428,814608,ガバナ名称:20009,1442325,-2572150,1,0,1,5,382,3,0,1,1,住所:20009,7,NULL,0,1,3,1,11,南部NC,13103,港区,NULL,0
20011,10,44451,814646,ガバナ名称:20011,1453185,-2575487,1,1,1,5,382,3,1,1,1,住所:20011,7,NULL,0,1,3,24,11,南部NC,13103,港区,1,0
20012,10,44482,814680,ガバナ名称:20012,1561777,-2491201,1,0,1,5,382,3,1,1,1,住所:20012,21,NULL,0,2,2,8,21,東部NC,13122,葛飾区,1,0
20013,10,44446,814629,ガバナ名称:20013,1440491,-2597662,1,0,1,5,382,3,1,1,1,住所:20013,120,NULL,0,1,3,19,11,南部NC,13103,港区,1,0
20014,10,44469,814665,ガバナ名称:20014,1335451,-2600828,1,0,1,5,382,3,1,1,1,住所:20014,101,NULL,0,1,2,42,31,西部NC,13112,世田谷区,1,0
20015,10,44461,814657,ガバナ名称:20015,1427800,-2610960,1,0,1,5,382,3,1,1,1,住所:20015,102,NULL,0,1,3,34,11,南部NC,13103,港区,1,0
20016,10,44484,814693,ガバナ名称:20016,1574397,-2416870,1,0,1,4,381,3,1,0,1,住所:20016,105,NULL,0,2,1,10,21,東部NC,11237,三郷市,1,0
20017,10,44599,815000,ガバナ名称:20017,1078970,-2645395,1,0,1,4,381,3,1,0,1,住所:20017,114,NULL,0,5,0,12,53,湘南NC,13209,町田市,1,0
20018,10,44428,814608,ガバナ名称:20018,1440514,-2573257,1,1,1,5,382,3,1,1,1,住所:20018,7,NULL,0,1,3,1,11,南部NC,13103,港区,NULL,0
20019,10,44428,814608,ガバナ名称:20019,1422400,-2582112,1,0,1,5,382,3,1,1,1,住所:20019,7,NULL,0,1,3,1,11,南部NC,13103,港区,1,0
20020,10,44461,814657,ガバナ名称:20020,1442293,-2606538,1,0,1,5,382,3,1,1,1,住所:20020,102,NULL,0,1,3,34,11,南部NC,13103,港区,1,0
