814836,2,4,2022-02-03 19:19:35,Sblock Lp Restore: K4L5S11 : D : CSA(23177)$#COMMA# A(lp=2.325$#COMMA# time=2022/02/03 19:11:16$#COMMA# data_type=0)$#COMMA# B(lp=2.325$#COMMA# time=2022/02/03 19:16:16$#COMMA# data_type=0)$#COMMA# a=0.0$#COMMA# b=2.325 ,1,1
814837,2,4,2022-02-03 19:19:35,Sblock Lp Restore: K4L5S12 : D : CSA(23186)$#COMMA# A(lp=2.325$#COMMA# time=2022/02/03 19:11:16$#COMMA# data_type=0)$#COMMA# B(lp=2.325$#COMMA# time=2022/02/03 19:16:16$#COMMA# data_type=0)$#COMMA# a=0.0$#COMMA# b=2.325 ,1,1
814856,2,0,2022-02-03 19:19:35,Sblock Lp Restore: K4L10S1 : UNCERTAIN : CSA(23596) has unusual jgt_pilot_shutoffs.judge_result(5) ,1,1
814863,2,4,2022-02-03 19:19:35,Sblock Lp Restore: K4L13S2 : D : CSA(23819)$#COMMA# A(lp=2.325$#COMMA# time=2022/02/03 19:11:16$#COMMA# data_type=0)$#COMMA# B(lp=2.325$#COMMA# time=2022/02/03 19:16:16$#COMMA# data_type=0)$#COMMA# a=0.0$#COMMA# b=2.325 ,1,1
814864,2,4,2022-02-03 19:19:35,Sblock Lp Restore: K4L13S3 : D : CSA(23820)$#COMMA# A(lp=2.325$#COMMA# time=2022/02/03 19:11:16$#COMMA# data_type=0)$#COMMA# B(lp=2.325$#COMMA# time=2022/02/03 19:16:16$#COMMA# data_type=0)$#COMMA# a=0.0$#COMMA# b=2.325 ,1,1
814865,2,0,2022-02-03 19:19:35,Sblock Lp Restore: K4L14S1 : UNCERTAIN : CSA(23862) has unusual jgt_pilot_shutoffs.judge_result(5) ,1,1
814875,2,0,2022-02-03 19:19:35,Sblock Lp Restore: K4L18S1 : UNCERTAIN : CSA(23583) has unusual jgt_pilot_shutoffs.judge_result(5) ,1,1
814881,2,0,2022-02-03 19:19:35,Sblock Lp Restore: K4L21S3 : UNCERTAIN : CSA(23536) has unusual jgt_pilot_shutoffs.judge_result(5) ,1,1
814882,2,4,2022-02-03 19:19:35,Sblock Lp Restore: K4L21S4 : D : CSA(23561)$#COMMA# A(lp=2.325$#COMMA# time=2022/02/03 19:11:16$#COMMA# data_type=0)$#COMMA# B(lp=2.325$#COMMA# time=2022/02/03 19:16:16$#COMMA# data_type=0)$#COMMA# a=0.0$#COMMA# b=2.325 ,1,1
814883,2,3,2022-02-03 19:19:35,Sblock Lp Restore: K4L21S5 : C : CSA(23562)$#COMMA# A(lp=2.26500000000000001$#COMMA# time=2022/02/03 19:11:16$#COMMA# data_type=0)$#COMMA# B(lp=2.165$#COMMA# time=2022/02/03 19:16:16$#COMMA# data_type=0)$#COMMA# a=-0.0003333333333333333$#COMMA# b=2.365 ,1,1
